word,length,type,hsk_levels,appears_in_multiple_levels
孤单,2,compound,7,no
孤独,2,compound,6,no
孤立,2,compound,7,no
孤陋寡闻,4,compound,7,no
孤零零,3,compound,7,no
学,1,single,1,no
学业,2,compound,7,no
学习,2,compound,1,no
学会,2,compound,6,no
学位,2,compound,5,no
学分,2,compound,4,no
学历,2,compound,7,no
学员,2,compound,6,no
学堂,2,compound,7,no
学士,2,compound,7,no
学子,2,compound,7,no
学年,2,compound,4,no
学时,2,compound,4,no
学期,2,compound,2,no
学术,2,compound,4,no
学校,2,compound,1,no
学生,2,compound,1,no
学科,2,compound,5,no
学者,2,compound,5,no
学艺,2,compound,7,no
学说,2,compound,7,no
学费,2,compound,3,no
学问,2,compound,4,no
学院,2,compound,1,no
孩子,2,compound,1,no
孪生,2,compound,7,no
孵化,2,compound,7,no
宁可,2,compound,7,no
宁愿,2,compound,7,no
宁静,2,compound,4,no
它,1,single,2,no
它们,2,compound,2,no
宇宙,2,compound,7,no
宇航员,3,compound,6,no
守,1,single,4,no
守候,2,compound,7,no
守护,2,compound,7,no
守株待兔,4,compound,7,no
安,1,single,4,no
安全,2,compound,2,no
安宁,2,compound,7,no
安定,2,compound,7,no
安心,2,compound,7,no
安慰,2,compound,5,no
安抚,2,compound,7,no
安排,2,compound,3,no
安检,2,compound,6,no
安眠药,3,compound,7,no
安稳,2,compound,7,no
安置,2,compound,4,no
安装,2,compound,3,no
安逸,2,compound,7,no
安静,2,compound,2,no
完,1,single,2,no
完了,2,compound,5,no
完全,2,compound,2,no
完善,2,compound,3,no
完备,2,compound,7,no
完好,2,compound,7,no
完成,2,compound,2,no
完整,2,compound,3,no
完毕,2,compound,7,no
完美,2,compound,3,no
完蛋,2,compound,7,no
宏伟,2,compound,7,no
宏大,2,compound,6,no
宏观,2,compound,7,no
宗,1,single,7,no
宗教,2,compound,6,no
宗旨,2,compound,7,no
官,1,single,4,no
官僚,2,compound,7,no
官僚主义,4,compound,7,no
官兵,2,compound,7,no
官司,2,compound,6,no
官吏,2,compound,7,no
官员,2,compound,7,no
官方,2,compound,4,no
定,1,single,4,no
定为,2,compound,7,no
定义,2,compound,7,no
定价,2,compound,6,no
定位,2,compound,6,no
定做,2,compound,7,no
定向,2,compound,7,no
定居,2,compound,7,no
定心丸,3,compound,7,no
定时,2,compound,6,no
定期,2,compound,3,no
定论,2,compound,7,no
定金,2,compound,7,no
宝,1,single,4,no
宝宝,2,compound,4,no
宝库,2,compound,7,no
宝石,2,compound,4,no
宝藏,2,compound,7,no
宝贝,2,compound,4,no
宝贵,2,compound,4,no
实习,2,compound,2,no
实事求是,4,compound,7,no
实体,2,compound,7,no
实况,2,compound,7,no
实力,2,compound,3,no
实在,2,compound,2,no
实地,2,compound,7,no
实惠,2,compound,5,no
实施,2,compound,4,no
实物,2,compound,7,no
实现,2,compound,2,no
实用,2,compound,4,no
实行,2,compound,3,no
实话,2,compound,7,no
实话实说,4,compound,7,no
实质,2,compound,7,no
实践,2,compound,6,no
实际,2,compound,2,no
实际上,3,compound,3,no
实验,2,compound,3,no
实验室,3,compound,3,no
宠,1,single,7,no
宠爱,2,compound,7,no
宠物,2,compound,6,no
审,1,single,7,no
审判,2,compound,7,no
审定,2,compound,7,no
审批,2,compound,7,no
审查,2,compound,6,no
审核,2,compound,7,no
审美,2,compound,7,no
审视,2,compound,7,no
客人,2,compound,2,no
客厅,2,compound,5,no
客户,2,compound,5,no
客房,2,compound,7,no
客机,2,compound,7,no
客气,2,compound,5,no
客流,2,compound,7,no
客观,2,compound,3,no
客车,2,compound,6,no
客运,2,compound,7,no
宣传,2,compound,3,no
宣告,2,compound,7,no
宣布,2,compound,3,no
宣扬,2,compound,7,no
宣泄,2,compound,7,no
宣称,2,compound,7,no
宣言,2,compound,7,no
宣誓,2,compound,7,no
宣读,2,compound,7,no
室,1,single,3,no
宪法,2,compound,7,no
宫,1,single,6,no
宫廷,2,compound,7,no
宫殿,2,compound,7,no
宰,1,single,7,no
害,1,single,5,no
害怕,2,compound,3,no
害羞,2,compound,7,no
害臊,2,compound,7,no
害虫,2,compound,7,no
宴会,2,compound,6,no
家,1,single,1,no
家乡,2,compound,3,no
家人,2,compound,1,no
家伙,2,compound,7,no
家具,2,compound,3,no
家务,2,compound,4,no
家喻户晓,4,compound,7,no
家园,2,compound,6,no
家境,2,compound,7,no
家家户户,4,compound,7,no
家属,2,compound,3,no
家庭,2,compound,2,no
家政,2,compound,7,no
家教,2,compound,7,no
家族,2,compound,7,no
家用,2,compound,7,no
家电,2,compound,6,no
家禽,2,compound,7,no
家里,2,compound,1,no
家长,2,compound,2,no
容光焕发,4,compound,7,no
容忍,2,compound,7,no
容易,2,compound,3,no
容纳,2,compound,7,no
容许,2,compound,7,no
容量,2,compound,7,no
容颜,2,compound,7,no
宽,1,single,4,no
宽厚,2,compound,7,no
宽容,2,compound,7,no
宽广,2,compound,4,no
宽度,2,compound,5,no
宽恕,2,compound,7,no
宽敞,2,compound,7,no
宽松,2,compound,7,no
宽泛,2,compound,7,no
宽阔,2,compound,6,no
宾馆,2,compound,5,no
宿舍,2,compound,5,no
寂寞,2,compound,7,no
寂静,2,compound,7,no
寄,1,single,4,no
寄托,2,compound,7,no
密,1,single,4,no
密不可分,4,compound,7,no
密切,2,compound,4,no
密封,2,compound,7,no
密度,2,compound,7,no
密码,2,compound,4,no
密集,2,compound,7,no
富,1,single,3,no
富人,2,compound,6,no
富含,2,compound,7,no
富强,2,compound,7,no
富有,2,compound,6,no
富翁,2,compound,7,no
富裕,2,compound,7,no
富豪,2,compound,7,no
富足,2,compound,7,no
寒假,2,compound,4,no
寒冷,2,compound,4,no
寓意,2,compound,7,no
寓言,2,compound,7,no
寝室,2,compound,7,no
察看,2,compound,7,no
察觉,2,compound,7,no
寡妇,2,compound,7,no
寥寥无几,4,compound,7,no
寸,1,single,5,no
对,1,single,1,no
对不起,3,compound,1,no
对于,2,compound,4,no
对付,2,compound,4,no
对准,2,compound,7,no
对外,2,compound,6,no
对峙,2,compound,7,no
对应,2,compound,5,no
对弈,2,compound,7,no
对待,2,compound,3,no
对得起,3,compound,7,no
对手,2,compound,3,no
对抗,2,compound,6,no
对方,2,compound,3,no
对比,2,compound,4,no
对照,2,compound,7,no
对白,2,compound,7,no
对称,2,compound,7,no
对立,2,compound,5,no
对策,2,compound,7,no
对联,2,compound,7,no
对话,2,compound,2,no
对象,2,compound,3,no
对面,2,compound,2,no
寺,1,single,6,no
寺庙,2,compound,7,no
寻,1,single,7,no
寻常,2,compound,7,no
寻找,2,compound,4,no
寻求,2,compound,5,no
寻觅,2,compound,7,no
导向,2,compound,7,no
导师,2,compound,7,no
导弹,2,compound,7,no
导游,2,compound,4,no
导演,2,compound,3,no
导火索,3,compound,7,no
导致,2,compound,4,no
导航,2,compound,7,no
寿司,2,compound,5,no
寿命,2,compound,7,no
封,1,single,2,no
封建,2,compound,7,no
封锁,2,compound,7,no
封闭,2,compound,4,no
封面,2,compound,7,no
封顶,2,compound,7,no
射,1,single,5,no
射击,2,compound,5,no
将,1,single,5,no
将军,2,compound,6,no
将来,2,compound,3,no
将要,2,compound,5,no
将近,2,compound,3,no
尊严,2,compound,7,no
尊敬,2,compound,5,no
尊贵,2,compound,7,no
尊重,2,compound,5,no
小,1,single,1,no
小丑,2,compound,7,no
小于,2,compound,6,no
小人,2,compound,7,no
小伙子,3,compound,4,no
小偷儿,3,compound,5,no
小区,2,compound,7,no
小卒,2,compound,7,no
小吃,2,compound,4,no
小品,2,compound,7,no
小型,2,compound,4,no
小声,2,compound,2,no
小姐,2,compound,1,no
小学,2,compound,1,no
小学生,3,compound,1,no
小孩儿,3,compound,1,no
小康,2,compound,7,no
小心,2,compound,2,no
小心翼翼,4,compound,7,no
小提琴,3,compound,7,no
小时,2,compound,1,no
小时候,3,compound,2,no
小曲,2,compound,7,no
小朋友,3,compound,1,no
小气,2,compound,7,no
小溪,2,compound,7,no
小看,2,compound,7,no
小组,2,compound,2,no
小说,2,compound,2,no
小贩,2,compound,7,no
小费,2,compound,6,no
小路,2,compound,7,no
小麦,2,compound,6,no
少,1,single,1,no
少不了,3,compound,7,no
少儿,2,compound,6,no
少女,2,compound,7,no
少年,2,compound,2,no
少数,2,compound,2,no
少有,2,compound,7,no
少林寺,3,compound,7,no
少见,2,compound,7,no
少量,2,compound,7,no
尖,1,single,6,no
尖端,2,compound,7,no
尖锐,2,compound,7,no
尚,1,single,7,no
尚未,2,compound,7,no
尝,1,single,5,no
尝试,2,compound,5,no
尤为,2,compound,7,no
尤其,2,compound,5,no
就,1,single,1,no
就业,2,compound,3,no
就任,2,compound,7,no
就医,2,compound,7,no
就地,2,compound,7,no
就座,2,compound,7,no
就是,2,compound,3,no
就是说,3,compound,6,no
就算,2,compound,6,no
就职,2,compound,7,no
就要,2,compound,2,no
就诊,2,compound,7,no
就读,2,compound,7,no
就近,2,compound,7,no
就餐,2,compound,7,no
尴尬,2,compound,7,no
尸体,2,compound,7,no
尺,1,single,4,no
尺子,2,compound,4,no
尺寸,2,compound,4,no
尺度,2,compound,7,no
尼龙,2,compound,7,no
尽,1,single,6,no
尽力,2,compound,4,no
尽可能,3,compound,5,no
尽头,2,compound,7,no
尽快,2,compound,4,no
尽情,2,compound,7,no
尽早,2,compound,7,no
尽管,2,compound,5,no
尽量,2,compound,3,no
尾声,2,compound,7,no
尾巴,2,compound,4,no
尾气,2,compound,7,no
尿,1,single,7,no
局,1,single,4,no
局势,2,compound,7,no
局部,2,compound,7,no
局长,2,compound,5,no
局限,2,compound,7,no
局面,2,compound,5,no
层,1,single,2,no
层出不穷,4,compound,7,no
层次,2,compound,5,no
层面,2,compound,6,no
居住,2,compound,4,no
居民,2,compound,4,no
居民楼,3,compound,7,no
居然,2,compound,5,no
居高临下,4,compound,7,no
屈服,2,compound,7,no
届,1,single,5,no
届时,2,compound,7,no
屋,1,single,5,no
屋子,2,compound,3,no
屋顶,2,compound,7,no
屏幕,2,compound,6,no
展出,2,compound,7,no
展开,2,compound,3,no
展望,2,compound,7,no
展现,2,compound,5,no
展示,2,compound,5,no
展览,2,compound,5,no
展览会,3,compound,7,no
属,1,single,3,no
属于,2,compound,3,no
属性,2,compound,7,no
屠杀,2,compound,7,no
屡,1,single,7,no
屡次,2,compound,7,no
履行,2,compound,7,no
屯,1,single,7,no
山,1,single,1,no
山冈,2,compound,7,no
山区,2,compound,5,no
山坡,2,compound,6,no
山寨,2,compound,7,no
山岭,2,compound,7,no
山峰,2,compound,6,no
山川,2,compound,7,no
山谷,2,compound,6,no
山路,2,compound,7,no
山顶,2,compound,7,no
屹立,2,compound,7,no
岁,1,single,1,no
岁数,2,compound,6,no
岁月,2,compound,5,no
岂有此理,4,compound,7,no
岗位,2,compound,6,no
岛,1,single,6,no
岛屿,2,compound,7,no
岩石,2,compound,7,no
岳母,2,compound,7,no
岳父,2,compound,7,no
岸,1,single,5,no
岸上,2,compound,5,no
峡谷,2,compound,7,no
峰会,2,compound,6,no
峰回路转,4,compound,7,no
崇尚,2,compound,7,no
崇拜,2,compound,6,no
崇高,2,compound,7,no
崛起,2,compound,7,no
崩溃,2,compound,7,no
崭新,2,compound,7,no
巅峰,2,compound,7,no
川流不息,4,compound,7,no
巡逻,2,compound,7,no
工业,2,compound,3,no
工人,2,compound,1,no
工会,2,compound,7,no
工作,2,compound,1,no
工作日,3,compound,5,no
工作量,3,compound,7,no
工具,2,compound,3,no
工厂,2,compound,3,no
工商,2,compound,6,no
工商界,3,compound,7,no
工地,2,compound,7,no
工夫,2,compound,3,no
工序,2,compound,7,no
工整,2,compound,7,no
工科,2,compound,7,no
工程,2,compound,4,no
工程师,3,compound,3,no
工艺,2,compound,5,no
工艺品,3,compound,5,no
工资,2,compound,3,no
左,1,single,1,no
左右,2,compound,3,no
左边,2,compound,1,no
左顾右盼,4,compound,7,no
巧,1,single,3,no
巧克力,3,compound,4,no
巧合,2,compound,7,no
巧妙,2,compound,6,no
巨人,2,compound,7,no
巨型,2,compound,7,no
巨大,2,compound,4,no
巨头,2,compound,7,no
巨星,2,compound,7,no
巨额,2,compound,7,no
巩固,2,compound,6,no
巫婆,2,compound,7,no
差,1,single,1,no
差一点儿,4,compound,5,no
差不多,3,compound,2,no
差别,2,compound,5,no
差异,2,compound,6,no
差点儿,3,compound,5,no
差距,2,compound,5,no
差错,2,compound,7,no
差额,2,compound,7,no
已,1,single,3,no
已经,2,compound,2,no
巴不得,3,compound,7,no
巴士,2,compound,4,no
市,1,single,2,no
市区,2,compound,4,no
市场,2,compound,3,no
市场经济,4,compound,7,no
市民,2,compound,6,no
市长,2,compound,2,no
布,1,single,3,no
布局,2,compound,7,no
布满,2,compound,6,no
布置,2,compound,4,no
帅,1,single,4,no
帅哥,2,compound,4,no
帆,1,single,7,no
帆船,2,compound,7,no
师傅,2,compound,5,no
师父,2,compound,6,no
师生,2,compound,6,no
师范,2,compound,7,no
师资,2,compound,7,no
师长,2,compound,7,no
希望,2,compound,3,no
帐子,2,compound,7,no
帐篷,2,compound,7,no
帖子,2,compound,7,no
帘子,2,compound,7,no
帝国,2,compound,7,no
帝国主义,4,compound,7,no
带,1,single,2,no
带动,2,compound,3,no
带头,2,compound,7,no
带头人,3,compound,7,no
带有,2,compound,5,no
带来,2,compound,2,no
带路,2,compound,7,no
带队,2,compound,7,no
带领,2,compound,3,no
席,1,single,7,no
席位,2,compound,7,no
帮,1,single,1,no
帮助,2,compound,2,no
帮忙,2,compound,1,no
帮手,2,compound,7,no
常,1,single,1,no
常人,2,compound,7,no
常常,2,compound,1,no
常年,2,compound,6,no
常态,2,compound,7,no
常温,2,compound,7,no
常理,2,compound,7,no
常用,2,compound,2,no
常见,2,compound,2,no
常规,2,compound,6,no
常识,2,compound,4,no
帽子,2,compound,4,no
幅,1,single,5,no
幅度,2,compound,5,no
幕,1,single,7,no
幕后,2,compound,7,no
幢,1,single,7,no
干,1,single,1,no
干事,2,compound,7,no
干什么,3,compound,1,no
干净,2,compound,1,no
干吗,2,compound,3,no
干戈,2,compound,7,no
干扰,2,compound,5,no
干旱,2,compound,7,no
干杯,2,compound,2,no
干活儿,3,compound,2,no
干涉,2,compound,6,no
干燥,2,compound,7,no
干脆,2,compound,5,no
干部,2,compound,7,no
干预,2,compound,5,no
平,1,single,2,no
平价,2,compound,7,no
平凡,2,compound,6,no
平原,2,compound,5,no
平台,2,compound,6,no
平和,2,compound,7,no
平均,2,compound,4,no
平坦,2,compound,5,no
平安,2,compound,2,no
平常,2,compound,2,no
平常心,3,compound,7,no
平息,2,compound,7,no
平方,2,compound,4,no
平方米,3,compound,6,no
平日,2,compound,7,no
平时,2,compound,2,no
平民,2,compound,7,no
平淡,2,compound,7,no
平稳,2,compound,4,no
平等,2,compound,2,no
平衡,2,compound,6,no
平静,2,compound,4,no
平面,2,compound,7,no
年,1,single,1,no
年代,2,compound,3,no
年初,2,compound,3,no
年前,2,compound,5,no
年夜饭,3,compound,7,no
年底,2,compound,3,no
年度,2,compound,5,no
年画,2,compound,7,no
年级,2,compound,2,no
年纪,2,compound,3,no
年终,2,compound,7,no
年薪,2,compound,7,no
年轻,2,compound,2,no
年迈,2,compound,7,no
年限,2,compound,7,no
年龄,2,compound,5,no
并,1,single,3,no
并且,2,compound,3,no
并列,2,compound,7,no
并行,2,compound,7,no
并购,2,compound,7,no
并非,2,compound,7,no
幸亏,2,compound,7,no
幸免,2,compound,7,no
幸好,2,compound,7,no
幸存,2,compound,7,no
幸福,2,compound,3,no
幸运,2,compound,3,no
幻影,2,compound,7,no
幻想,2,compound,6,no
幻觉,2,compound,7,no
幼儿园,3,compound,4,no
幼稚,2,compound,7,no
幽默,2,compound,5,no
广,1,single,5,no
广义,2,compound,7,no
广告,2,compound,2,no
广场,2,compound,2,no
广大,2,compound,3,no
广播,2,compound,3,no
广泛,2,compound,5,no
广阔,2,compound,6,no
庄严,2,compound,7,no
庄园,2,compound,7,no
庄稼,2,compound,7,no
庆典,2,compound,7,no
庆幸,2,compound,7,no
庆祝,2,compound,3,no
庆贺,2,compound,7,no
床,1,single,1,no
床位,2,compound,7,no
序,1,single,7,no
序幕,2,compound,7,no
库,1,single,5,no
应,1,single,4,no
应付,2,compound,7,no
应对,2,compound,6,no
应当,2,compound,3,no
应急,2,compound,6,no
应有尽有,4,compound,7,no
应用,2,compound,3,no
应聘,2,compound,7,no
应该,2,compound,2,no
应邀,2,compound,7,no
应酬,2,compound,7,no
底,1,single,4,no
底下,2,compound,3,no
底子,2,compound,7,no
底层,2,compound,7,no
底线,2,compound,7,no
底蕴,2,compound,7,no
店,1,single,2,no
庙,1,single,7,no
庙会,2,compound,7,no
庞大,2,compound,7,no
废,1,single,7,no
废品,2,compound,7,no
废墟,2,compound,7,no
废寝忘食,4,compound,7,no
废物,2,compound,7,no
废话,2,compound,7,no
废除,2,compound,7,no
度,1,single,2,no
度假,2,compound,7,no
度过,2,compound,4,no
座,1,single,2,no
座位,2,compound,2,no
座右铭,3,compound,7,no
座谈,2,compound,7,no
座谈会,3,compound,6,no
康复,2,compound,6,no
庸俗,2,compound,7,no
廉价,2,compound,7,no
廉政,2,compound,7,no
廉正,2,compound,7,no
廉洁,2,compound,7,no
延,1,single,7,no
延伸,2,compound,5,no
延期,2,compound,4,no
延续,2,compound,4,no
延缓,2,compound,7,no
延误,2,compound,7,no
延长,2,compound,4,no
建,1,single,3,no
建交,2,compound,7,no
建成,2,compound,3,no
建树,2,compound,7,no
建立,2,compound,3,no
建筑,2,compound,5,no
建筑师,3,compound,7,no
建筑物,3,compound,7,no
建议,2,compound,3,no
建设,2,compound,3,no
建造,2,compound,5,no
开,1,single,1,no
开业,2,compound,3,no
开会,2,compound,1,no
开关,2,compound,6,no
开创,2,compound,6,no
开办,2,compound,7,no
开动,2,compound,7,no
开发,2,compound,3,no
开发区,3,compound,7,no
开发商,3,compound,7,no
开口,2,compound,7,no
开启,2,compound,7,no
开场,2,compound,7,no
开场白,3,compound,7,no
开垦,2,compound,7,no
开夜车,3,compound,6,no
开天辟地,4,compound,7,no
开头,2,compound,6,no
开始,2,compound,3,no
开学,2,compound,2,no
开展,2,compound,3,no
开工,2,compound,7,no
开幕,2,compound,5,no
开幕式,3,compound,5,no
开张,2,compound,7,no
开心,2,compound,2,no
开拓,2,compound,7,no
开支,2,compound,7,no
开放,2,compound,3,no
开朗,2,compound,7,no
开机,2,compound,2,no
开枪,2,compound,7,no
开水,2,compound,4,no
开玩笑,3,compound,1,no
开花,2,compound,4,no
开设,2,compound,6,no
开车,2,compound,1,no
开辟,2,compound,7,no
开通,2,compound,6,no
开采,2,compound,7,no
开销,2,compound,7,no
开阔,2,compound,7,no
开除,2,compound,7,no
异口同声,4,compound,7,no
异常,2,compound,6,no
异性,2,compound,7,no
异想天开,4,compound,7,no
异议,2,compound,7,no
弄,1,single,2,no
弄虚作假,4,compound,7,no
弊病,2,compound,7,no
弊端,2,compound,7,no
式,1,single,5,no
弓,1,single,7,no
引,1,single,4,no
引人入胜,4,compound,7,no
引人注目,4,compound,7,no
引入,2,compound,7,no
引发,2,compound,7,no
引导,2,compound,4,no
引擎,2,compound,7,no
引用,2,compound,7,no
引经据典,4,compound,7,no
引诱,2,compound,7,no
引起,2,compound,4,no
引进,2,compound,4,no
引领,2,compound,7,no
弘扬,2,compound,7,no
弟,1,single,1,no
弟子,2,compound,7,no
弟弟,2,compound,1,no
张,1,single,3,no
张扬,2,compound,7,no
张灯结彩,4,compound,7,no
张贴,2,compound,7,no
弥漫,2,compound,7,no
弥补,2,compound,7,no
弦,1,single,7,no
弯,1,single,4,no
弯曲,2,compound,6,no
弱,1,single,4,no
弱势,2,compound,7,no
弱点,2,compound,7,no
弹,1,single,5,no
弹性,2,compound,7,no
强,1,single,3,no
强制,2,compound,7,no
强加,2,compound,7,no
强劲,2,compound,7,no
强势,2,compound,6,no
强化,2,compound,6,no
强占,2,compound,7,no
强壮,2,compound,6,no
强大,2,compound,3,no
强度,2,compound,5,no
强烈,2,compound,3,no
强盗,2,compound,6,no
强硬,2,compound,7,no
强行,2,compound,7,no
强调,2,compound,3,no
强迫,2,compound,5,no
强项,2,compound,7,no
归,1,single,4,no
归宿,2,compound,7,no
归属,2,compound,7,no
归来,2,compound,7,no
归根到底,4,compound,7,no
归纳,2,compound,7,no
归结,2,compound,7,no
归还,2,compound,7,no
当,1,single,2,no
当下,2,compound,7,no
当中,2,compound,3,no
当之无愧,4,compound,7,no
当事人,3,compound,7,no
当今,2,compound,7,no
当代,2,compound,5,no
当众,2,compound,7,no
当作,2,compound,6,no
当初,2,compound,3,no
当前,2,compound,5,no
当务之急,4,compound,7,no
当即,2,compound,7,no
当地,2,compound,3,no
当场,2,compound,5,no
当天,2,compound,6,no
当年,2,compound,5,no
当心,2,compound,7,no
当成,2,compound,6,no
当日,2,compound,7,no
当时,2,compound,2,no
当晚,2,compound,7,no
当然,2,compound,3,no
当真,2,compound,7,no
当着,2,compound,7,no
当选,2,compound,5,no
当面,2,compound,7,no
录,1,single,3,no
录像,2,compound,6,no
录制,2,compound,7,no
录取,2,compound,4,no
录音,2,compound,3,no
录音机,3,compound,6,no
形,1,single,6,no
形势,2,compound,4,no
形容,2,compound,4,no
形式,2,compound,3,no
形形色色,4,compound,7,no
